Temperature,Pressure,Voltage,Theta
277.081632653061,14.7457627118644,1.94562076015517,0.4174906284578
277.081632653061,15.2542372881356,1.94562114458496,0.417485437030424
277.081632653061,15.7627118644068,1.94562150267081,0.417480580650728
277.081632653061,16.271186440678,1.94562183702171,0.417476027897375
277.081632653061,16.7796610169492,1.94562214991411,0.417471751158919
277.081632653061,17.2881355932203,1.94562244334317,0.417467726073357
277.081632653061,17.7966101694915,1.94562271906481,0.417463931063774
277.081632653061,18.3050847457627,1.94562297863041,0.417460346951411
277.081632653061,18.8135593220339,1.9456232234157,0.417456956631493
277.081632653061,19.3220338983051,1.9456234546449,0.417453744800261
277.081632653061,19.8305084745763,1.94562367341097,0.417450697724008
277.081632653061,20.3389830508475,1.94562388069269,0.41744780304277
277.081632653061,20.8474576271186,1.94562407736918,0.417445049602749
277.081632653061,21.3559322033898,1.94562426423225,0.417442427312689
277.081632653061,21.864406779661,1.94562444199694,0.41743992702029
277.081632653061,22.3728813559322,1.9456246113106,0.417437540405486
277.081632653061,22.8813559322034,1.94562477276071,0.417435259887948
277.081632653061,23.3898305084746,1.94562492688162,0.417433078546663
277.081632653061,23.8983050847458,1.94562507416041,0.417430990049774
277.081632653061,24.4067796610169,1.94562521504202,0.417428988593199
277.081632653061,24.9152542372881,1.94562534993367,0.417427068846763
277.081632653061,25.4237288135593,1.94562547920882,0.417425225906796
277.081632653061,25.9322033898305,1.94562560321052,0.417423455254313
277.081632653061,26.4406779661017,1.94562572225451,0.417421752718015
277.081632653061,26.9491525423729,1.94562583663184,0.417420114441482
277.081632653061,27.4576271186441,1.94562594661125,0.417418536854011
277.081632653061,27.9661016949153,1.94562605244125,0.417417016644639
277.081632653061,28.4745762711864,1.94562615435201,0.417415550738946
277.081632653061,28.9830508474576,1.94562625255701,0.417414136278301
277.081632653061,29.4915254237288,1.94562634725449,0.417412770601257
277.081632653061,30.0,1.94562643862885,0.417411451226837
279.122448979592,1.01694915254237,1.93772785386201,0.398369527189629
279.122448979592,1.52542372881356,1.93784690330279,0.397536558616554
279.122448979592,2.03389830508475,1.93789500383919,0.39712137923407
279.122448979592,2.54237288135593,1.93792001890011,0.396872687604895
279.122448979592,3.05084745762712,1.93793504633334,0.396707066157236
279.122448979592,3.5593220338983,1.9379449569566,0.396588849730462
