Temperature,Current,Voltage,Theta,Hflux
275.040816326531,36.734693877551,1.84581988089298,0.338113215474187,0.0063
275.040816326531,39.7959183673469,1.85347656531259,0.346330530224016,0.0069
275.040816326531,42.8571428571429,1.86082215776482,0.354116516052488,0.0074
275.040816326531,45.9183673469388,1.86790029633258,0.361522348699277,0.0079
275.040816326531,48.9795918367347,1.87474627494419,0.368590185389523,0.0085
275.040816326531,52.0408163265306,1.88138905371057,0.375355210150567,0.009
275.040816326531,55.1020408163265,1.8878526972429,0.381847123733237,0.0095
275.040816326531,58.1632653061224,1.89415742597806,0.38809125110611,0.01
275.040816326531,61.2244897959184,1.9003203992283,0.394109379435644,0.0106
275.040816326531,64.2857142857143,1.90635630821436,0.399920402198536,0.0111
275.040816326531,67.3469387755102,1.91227783191978,0.405540821281152,0.0116
275.040816326531,70.4081632653061,1.91809599220745,0.410985143345077,0.0122
275.040816326531,73.469387755102,1.92382043381482,0.416266196309132,0.0127
275.040816326531,76.530612244898,1.92945964754705,0.421395384673647,0.0132
275.040816326531,79.5918367346939,1.93502114997455,0.42638289745608,0.0137
275.040816326531,82.6530612244898,1.94051162943801,0.431237879001146,0.0143
275.040816326531,85.7142857142857,1.94593706567767,0.435968570411186,0.0148
275.040816326531,88.7755102040816,1.95130282861283,0.440582427509803,0.0153
275.040816326531,91.8367346938775,1.95661376049123,0.445086219900448,0.0159
275.040816326531,94.8979591836735,1.96187424466346,0.449486114673617,0.0164
275.040816326531,97.9591836734694,1.96708826351681,0.453787747556078,0.0169
275.040816326531,101.020408163265,1.97225944755964,0.457996283716525,0.0175
275.040816326531,104.081632653061,1.97739111723263,0.462116469996778,0.018
275.040816326531,107.142857142857,1.98248631870526,0.466152679992335,0.0185
275.040816326531,110.204081632653,1.9875478546684,0.470108953136,0.019
275.040816326531,113.265306122449,1.99257831094119,0.47398902872553,0.0196
275.040816326531,116.326530612245,1.99758007955818,0.477796375667326,0.0201
275.040816326531,119.387755102041,2.00255537888221,0.481534218573239,0.0206
275.040816326531,122.448979591837,2.00750627119226,0.485205560739025,0.0212
275.040816326531,125.510204081633,2.01243467811836,0.488813204445175,0.0217
275.040816326531,128.571428571429,2.01734239423295,0.49235976894938,0.0222
275.040816326531,131.632653061224,2.02223109905751,0.495847706481474,0.0227
275.040816326531,134.69387755102,2.02710236770193,0.499279316503599,0.0233
275.040816326531,137.755102040816,2.03195768031977,0.502656758458647,0.0238
275.040816326531,140.816326530612,2.03679843053475,0.505982063197051,0.0243
275.040816326531,143.877551020408,2.04162593297052,0.509257143244526,0.0249
275.040816326531,146.938775510204,2.04644142999628,0.512483802050326,0.0254
275.040816326531,150.0,2.05124609778475,0.51566374233625,0.0259
277.081632653061,3.06122448979592,1.67335934191483,0.152186195302543,0.00052879
277.081632653061,6.12244897959184,1.71260794805433,0.187363184134945,0.0011
277.081632653061,9.18367346938776,1.7371816979816,0.211598037820238,0.0016
277.081632653061,12.2448979591837,1.75566688851061,0.230671137414252,0.0021
277.081632653061,15.3061224489796,1.77078530309944,0.24664156134264,0.0026
277.081632653061,18.3673469387755,1.7837595569891,0.260507742137133,0.0032
277.081632653061,21.4285714285714,1.79524634663756,0.27283788337266,0.0037
277.081632653061,24.4897959183673,1.80563999137274,0.283989482147474,0.0042
277.081632653061,27.5510204081633,1.81519617067764,0.294203620245355,0.0048
277.081632653061,30.6122448979592,1.82409028644748,0.303651380345659,0.0053
277.081632653061,33.6734693877551,1.83244798676672,0.312459019231848,0.0058
277.081632653061,36.734693877551,1.84036241677039,0.320722651365229,0.0063
277.081632653061,39.7959183673469,1.84790457643288,0.328517315557729,0.0069
277.081632653061,42.8571428571429,1.85512984974021,0.335902835863102,0.0074
277.081632653061,45.9183673469388,1.86208228856772,0.342927755840614,0.0079
277.081632653061,48.9795918367347,1.86879751928371,0.349632064394578,0.0085
277.081632653061,52.0408163265306,1.8753047719643,0.356049135891978,0.009
277.081632653061,55.1020408163265,1.8816283323255,0.362207143450919,0.0095
277.081632653061,58.1632653061224,1.88778860307692,0.368130109471875,0.01
277.081632653061,61.2244897959184,1.89380289449627,0.37383870051703,0.0106
277.081632653061,64.2857142857143,1.89968602320233,0.379350838293261,0.0111
277.081632653061,67.3469387755102,1.90545077245191,0.384682175926522,0.0116
277.081632653061,70.4081632653061,1.91110825074031,0.389846473940663,0.0122
277.081632653061,73.469387755102,1.916668174561,0.394855900461471,0.0127
277.081632653061,76.530612244898,1.92213909381583,0.399721273408552,0.0132
277.081632653061,79.5918367346939,1.92752857330787,0.404452257735967,0.0137
277.081632653061,82.6530612244898,1.93284334021319,0.409057527456877,0.0143
277.081632653061,85.7142857142857,1.93808940491799,0.413544899799572,0.0148
277.081632653061,88.7755102040816,1.94327216080018,0.417921447103745,0.0153
277.081632653061,91.8367346938775,1.94839646721582,0.422193590784081,0.0159
277.081632653061,94.8979591836735,1.95346671897687,0.42636718073205,0.0164
277.081632653061,97.9591836734694,1.95848690487974,0.430447562805635,0.0169
277.081632653061,101.020408163265,1.96346065729466,0.434439636507492,0.0175
277.081632653061,104.081632653061,1.96839129440836,0.438347904529694,0.018
277.081632653061,107.142857142857,1.97328185639026,0.442176515515592,0.0185
277.081632653061,110.204081632653,1.97813513650347,0.445929301133219,0.019
277.081632653061,113.265306122449,1.9829537079868,0.44960980835275,0.0196
277.081632653061,116.326530612245,1.98773994738032,0.453221327660351,0.0201
277.081632653061,119.387755102041,1.99249605484565,0.45676691781272,0.0206
277.081632653061,122.448979591837,1.99722407193457,0.460249427633665,0.0212
277.081632653061,125.510204081633,2.0019258971819,0.463671515270774,0.0217
277.081632653061,128.571428571429,2.00660329983509,0.46703566526246,0.0222
277.081632653061,131.632653061224,2.01125793198221,0.470344203710212,0.0227
277.081632653061,134.69387755102,2.01589133929774,0.473599311805304,0.0233
277.081632653061,137.755102040816,2.0205049705914,0.476803037921528,0.0238
277.081632653061,140.816326530612,2.02510018631697,0.479957308454262,0.0243
277.081632653061,143.877551020408,2.02967826617442,0.483063937560097,0.0249
277.081632653061,146.938775510204,2.03424041591907,0.486124635929416,0.0254
277.081632653061,150.0,2.03878777347551,0.489141018705979,0.0259
279.122448979592,3.06122448979592,1.6682159814024,0.144486803795142,0.00052879
279.122448979592,6.12244897959184,1.70767210381412,0.177884121294453,0.0011
279.122448979592,9.18367346938776,1.73232521381825,0.200892887250326,0.0016
279.122448979592,12.2448979591837,1.75083350634638,0.219001042154435,0.0021
279.122448979592,15.3061224489796,1.76594221218712,0.23416349170565,0.0026
279.122448979592,18.3673469387755,1.77888471165587,0.247328155818969,0.0032
279.122448979592,21.4285714285714,1.79032358999096,0.259034491560672,0.0037
279.122448979592,24.4897959183673,1.80065675843318,0.269621909565147,0.0042
279.122448979592,27.5510204081633,1.81014225731229,0.279319294826348,0.0048
279.122448979592,30.6122448979592,1.81895712710856,0.28828907462275,0.0053
279.122448979592,33.6734693877551,1.8272282012956,0.296651118164988,0.0058
279.122448979592,36.734693877551,1.83504951084002,0.304496677299424,0.0063
279.122448979592,39.7959183673469,1.84249273513559,0.311896994480571,0.0069
279.122448979592,42.8571428571429,1.84961379043269,0.318908867148562,0.0074
279.122448979592,45.9183673469388,1.85645715293805,0.325578382950896,0.0079
279.122448979592,48.9795918367347,1.863058792255,0.331943507676519,0.0085
279.122448979592,52.0408163265306,1.8694482194864,0.338035927219179,0.009
279.122448979592,55.1020408163265,1.87564995278734,0.3438823893649,0.0095
279.122448979592,58.1632653061224,1.88168458875092,0.349505701174843,0.01
279.122448979592,61.2244897959184,1.88756960051029,0.354925483650175,0.0106
279.122448979592,64.2857142857143,1.89331994225352,0.360158751804246,0.0111
279.122448979592,67.3469387755102,1.89894851396498,0.365220366841347,0.0116
279.122448979592,70.4081632653061,1.90446652351155,0.370123393114036,0.0122
279.122448979592,73.469387755102,1.90988377216872,0.374879383139276,0.0127
279.122448979592,76.530612244898,1.91520888224997,0.379498607537373,0.0132
279.122448979592,79.5918367346939,1.92044948039741,0.383990242293825,0.0137
279.122448979592,82.6530612244898,1.9256123465229,0.388362522586831,0.0143
279.122448979592,85.7142857142857,1.93070353585605,0.392622870156109,0.0148
279.122448979592,88.7755102040816,1.93572847973112,0.39677799953812,0.0153
279.122448979592,91.8367346938775,1.94069206941394,0.400834007275867,0.0159
279.122448979592,94.8979591836735,1.94559872628695,0.40479644730359,0.0164
279.122448979592,97.9591836734694,1.95045246097625,0.408670395022062,0.0169
279.122448979592,101.020408163265,1.9552569234505,0.412460502058704,0.0175
279.122448979592,104.081632653061,1.96001544569933,0.41617104330576,0.018
279.122448979592,107.142857142857,1.96473107827412,0.419805957518759,0.0185
279.122448979592,110.204081632653,1.96940662172235,0.423368882514298,0.019
279.122448979592,113.265306122449,1.97404465374987,0.426863185814527,0.0196
279.122448979592,116.326530612245,1.97864755279038,0.430291991433606,0.0201
279.122448979592,119.387755102041,1.98321751853865,0.433658203379866,0.0206
279.122448979592,122.448979591837,1.98775658990575,0.436964526349655,0.0212
279.122448979592,125.510204081633,1.99226666077584,0.440213484009775,0.0217
279.122448979592,128.571428571429,1.99674949388032,0.443407435201076,0.0222
279.122448979592,131.632653061224,2.00120673305341,0.446548588343112,0.0227
279.122448979592,134.69387755102,2.00563991409107,0.449639014276506,0.0233
279.122448979592,137.755102040816,2.01005047440017,0.452680657743891,0.0238
279.122448979592,140.816326530612,2.01443976159659,0.45567534768061,0.0243
279.122448979592,143.877551020408,2.01880904118682,0.45862480646159,0.0249
279.122448979592,146.938775510204,2.02315950344818,0.461530658230108,0.0254
279.122448979592,150.0,2.02749226960607,0.464394436416703,0.0259
281.163265306122,3.06122448979592,1.66307572687188,0.137298082493949,0.00052879
281.163265306122,6.12244897959184,1.70274942537333,0.169033767225395,0.0011
281.163265306122,9.18367346938776,1.72749210160788,0.190897767004727,0.0016
281.163265306122,12.2448979591837,1.74603395566284,0.208104978186189,0.0021
281.163265306122,15.3061224489796,1.76114370634884,0.222513043107085,0.0026
281.163265306122,18.3673469387755,1.77406552012415,0.235022719367889,0.0032
281.163265306122,21.4285714285714,1.7854678843851,0.246146624168531,0.0037
281.163265306122,24.4897959183673,1.79575231217308,0.256207281283193,0.0042
281.163265306122,27.5510204081633,1.80517921283468,0.265422187880862,0.0048
281.163265306122,30.6122448979592,1.81392727272875,0.273945689917664,0.0053
281.163265306122,33.6734693877551,1.82212451756886,0.281891692693862,0.0058
281.163265306122,36.734693877551,1.82986587079921,0.289346907958906,0.0063
281.163265306122,39.7959183673469,1.83722369781059,0.296379033607274,0.0069
281.163265306122,42.8571428571429,1.84425445370851,0.303042041208798,0.0074
